ward,no.,Çãíl,material,joint,diameter,length(m),leakage year,construction year,ñÑê›îNêî,çXê∂îNìx,çXê∂éÌï ,éñåÃçáåvåèêî,ìπòHåí îÌäQäzÅiâ~Åj,ésñØìôÇ÷ÇÃîÌäQäzÅiâ~Åj,ífêÖîÌäQäzÅiâ~Åj,èCëUîÔópÅiâ~Åj,òRêÖëπé∏(â~Åj,äOñ ïÖêHï‚ê≥åWêî,ì‡ñ ïÖêHï‚ê≥åWêî,ïzê›îNìxï‚ê≥åWêî,åpéËï‚ê≥åWêî,å˚åaï‚ê≥åWêî,âﬂãéÇÃéñåÃóRL(ÇòÅj,éñåÃî≠ê∂ó\ë™éÆRN,RNÇÃãtêî,ï÷âvÇÃä∑éZåWêî,îÔópÅiêÁâ~Åj,ï÷âvÅiêÁâ~Åj,îÔópï÷âvî‰,âﬂãéÇÃéñåÃóRL(Çò+1Åj,éñåÃî≠ê∂ó\ë™éÆRN',RN'ÇÃãtêî,ï÷âvÇÃä∑éZåWêî(2),ï÷âv(2)ÅiêÁâ~Åj,îÔópï÷âvî‰(2),ÉâÉìÉN
N,88,1.06,Çc,Çj,300,5,,1991,16,0,,0,"133,758","505,248","1,077,235","2,786,096","20,435",1,1,1,1,1,0.205,0.001,1073,0.96,820,"4,342",4.81,1.218,0.006,181,0.96,"4,342",4.81,A
N,89,1.07,Çc,Çs,200,16,,1989,18,0,,0,"536,574","505,248","1,077,235","2,786,096","69,838",1,1,1,1,1,0.205,0.003,314,0.96,"2,803","4,776",1.55,1.218,0.019,53,0.96,"4,776",1.55,A
N,90,1.07,Çc,Çs,150,6,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","29,090",1,1,1,1,1,0.205,0.001,754,0.96,"1,168","4,350",3.38,1.218,0.008,127,0.96,"4,350",3.38,A
N,91,1.07,Çc,ÇrÇQ,150,11,,1996,11,0,,0,"133,758","505,248","1,077,235","2,786,096","47,246",1,1,1,1,1,0.205,0.002,464,0.96,"1,897","4,368",2.09,1.218,0.013,78,0.96,"4,368",2.09,A
N,92,1.07,Çc,Ç`,200,165,,1969,38,0,,0,"536,574","505,248","1,077,235","2,786,096","743,759",1,1,1,1,1,0.205,0.034,29,1.23,"29,856","6,948",0.21,1.218,0.201,5,4.61,"26,041",0.79,C
N,93,1.07,Çc,Çs,150,4,,1989,18,0,,0,"536,574","505,248","1,077,235","2,786,096","18,875",1,1,1,1,1,0.205,0.001,1161,0.96,758,"4,727",5.66,1.218,0.005,196,0.96,"4,727",5.66,A
N,94,1.06,Çc,Çs,150,96,,1991,16,0,,0,"133,758","505,248","1,077,235","2,786,096","430,711",1,1,1,1,1,0.205,0.02,51,0.96,"17,289","4,736",0.25,1.218,0.117,9,2.77,"13,665",0.72,C
N,95,1.06,Çc,Çs,200,32,,1991,16,0,,0,"133,758","505,248","1,077,235","2,786,096","142,411",1,1,1,1,1,0.205,0.006,154,0.96,"5,717","4,459",0.71,1.218,0.039,26,1.29,"5,992",0.95,C
N,96,1.07,Çc,ÇrÇQ,300,305,,1996,11,0,,0,"536,574","505,248","1,077,235","2,786,096","1,371,117",1,1,1,1,1,0.205,0.063,16,1.76,"55,039","11,046",0.18,1.218,0.371,3,7.4,"46,444",0.77,C
N,97,0.69,Çc,Çs,200,300,,1992,15,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,349,788",1,1,1,1,1,0.205,0.062,16,1.76,"54,182","15,264",0.26,1.218,0.366,3,7.4,"64,177",1.07,B
N,98,1.07,Çc,Çs,150,7,,1992,15,0,,0,"2,954,136","505,248","1,077,235","2,786,096","32,002",1,1,1,1,1,0.205,0.001,685,0.96,"1,285","7,061",4.99,1.218,0.009,115,0.96,"7,061",4.99,A
N,99,1.07,Çc,Çs,150,118,,1989,18,0,,0,"536,574","505,248","1,077,235","2,786,096","530,120",1,1,1,1,1,0.205,0.024,41,1.04,"21,280","5,653",0.24,1.218,0.144,7,3.42,"18,589",0.79,C
N,100,1.06,Çc,Çs,200,12,,1976,31,0,,0,"133,758","505,248","1,077,235","2,786,096","52,222",1,1,1,1,1,0.205,0.002,420,0.96,"2,096","4,372",1.89,1.218,0.014,71,0.96,"4,372",1.89,A
N,101,0.69,Çc,Çs,150,8,,1992,15,0,,0,"2,954,136","505,248","1,077,235","2,786,096","35,419",1,1,1,1,1,0.205,0.002,619,0.96,"1,422","7,064",4.51,1.218,0.01,104,0.96,"7,064",4.51,A
N,102,0.69,Çc,Ç`,300,14,,1967,40,0,,0,"2,954,136","505,248","1,077,235","2,786,096","61,644",1,1,1,1,1,0.205,0.003,356,0.96,"2,474","7,089",2.6,1.218,0.017,60,0.96,"7,089",2.6,A
N,103,1.07,Çc,Çj,300,33,,1989,18,0,,0,"536,574","505,248","1,077,235","2,786,096","149,309",1,1,1,1,1,0.205,0.007,147,0.96,"5,993","4,852",0.73,1.218,0.04,25,1.32,"6,672",1.01,B
N,104,1.07,Çc,Çs,150,7,,1994,13,0,,0,"536,574","505,248","1,077,235","2,786,096","31,148",1,1,1,1,1,0.205,0.001,704,0.96,"1,250","4,739",3.44,1.218,0.008,119,0.96,"4,739",3.44,A
N,105,1.07,Çc,Çs,100,43,,1989,18,0,,0,"536,574","505,248","1,077,235","2,786,096","193,695",1,1,1,1,1,0.205,0.009,113,0.96,"7,775","4,895",0.57,1.218,0.052,19,1.58,"8,056",0.94,C
N,106,1.06,Çc,Çs,200,15,,1991,16,0,,0,"133,758","505,248","1,077,235","2,786,096","69,686",1,1,1,1,1,0.205,0.003,315,0.96,"2,797","4,389",1.42,1.218,0.019,53,0.96,"4,389",1.42,A
N,107,1.06,Çc,Çs,200,5,,1991,16,0,,0,"133,758","505,248","1,077,235","2,786,096","22,037",1,1,1,1,1,0.205,0.001,995,0.96,885,"4,343",4.45,1.218,0.006,168,0.96,"4,343",4.45,A
N,108,0.69,Çc,Çs,200,310,,1992,15,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,392,033",1,1,1,1,1,0.205,0.064,16,1.76,"55,878","15,338",0.25,1.218,0.377,3,7.4,"64,489",1.05,B
N,109,1.39,Çc,Ç`,300,509,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","2,289,944",1,1,1,1,1,0.205,0.104,10,2.53,"91,922","17,184",0.17,1.218,0.62,2,10.88,"73,900",0.73,C
N,110,0.81,Çc,Ç`,300,90,,1965,42,0,,0,"1,610,800","505,248","1,077,235","2,786,096","405,801",1,1,1,1,1,0.205,0.019,54,0.96,"16,289","6,130",0.34,1.218,0.11,9,2.77,"17,687",0.99,C
N,111,0.81,Çc,Çj,300,4,,1992,15,0,,0,"1,610,800","505,248","1,077,235","2,786,096","19,798",1,1,1,1,1,0.205,0.001,1107,0.96,795,"5,759",6.57,1.218,0.005,187,0.96,"5,759",6.57,A
N,112,0.81,Çc,Ç`,300,39,,1965,42,0,,0,"1,610,800","505,248","1,077,235","2,786,096","174,171",1,1,1,1,1,0.205,0.008,126,0.96,"6,991","5,907",0.77,1.218,0.047,21,1.47,"9,046",1.17,B
N,113,0.81,Çc,Ç`,300,1,,1966,41,0,,0,"1,610,800","505,248","1,077,235","2,786,096","6,621",1,1,1,1,1,0.205,0,3311,0.96,266,"5,747",19.61,1.218,0.002,558,0.96,"5,747",19.61,A
N,114,0.81,Çc,Ç`,300,23,,1981,26,0,,0,"1,610,800","505,248","1,077,235","2,786,096","102,143",1,1,1,1,1,0.205,0.005,215,0.96,"4,100","5,838",1.29,1.218,0.028,36,1.11,"6,750",1.49,A
N,115,1.07,Çc,Çj,300,14,,1991,16,0,,0,"133,758","505,248","1,077,235","2,786,096","62,756",1,1,1,1,1,0.205,0.003,349,0.96,"2,519","4,382",1.58,1.218,0.017,59,0.96,"4,382",1.58,A
N,116,0.81,Çc,Ç`,300,42,,1965,42,0,,0,"1,610,800","505,248","1,077,235","2,786,096","190,080",1,1,1,1,1,0.205,0.009,115,0.96,"7,630","5,923",0.7,1.218,0.051,19,1.58,"9,748",1.16,B
N,117,1.08,Çc,Ç`,300,82,1988,1976,31,0,,1,"2,954,136","505,248","1,077,235","2,786,096","370,098",1,1,1,1,1,1.218,0.1,10,2.53,"14,856","19,463",1.19,1.746,0.144,7,3.42,"26,309",1.61,A
N,118,1.08,Çc,Çj,300,139,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","626,545",1,1,1,1,1,0.205,0.029,35,1.12,"25,150","8,903",0.32,1.218,0.17,6,3.92,"31,161",1.12,B
N,119,0.81,Çc,Çs,200,9,,1992,15,0,,0,"1,610,800","505,248","1,077,235","2,786,096","39,674",1,1,1,1,1,0.205,0.002,553,0.96,"1,593","5,778",3.29,1.218,0.011,93,0.96,"5,778",3.29,A
N,120,0.81,Çc,Çs,150,132,,1973,34,0,,0,"133,758","505,248","1,077,235","2,786,096","595,403",1,1,1,1,1,0.205,0.027,37,1.09,"23,900","5,557",0.21,1.218,0.161,6,3.92,"19,983",0.76,C
N,121,0.81,Çc,Çs,100,11,,1995,12,0,,0,"133,758","505,248","1,077,235","2,786,096","51,276",1,1,1,1,1,0.205,0.002,428,0.96,"2,058","4,371",1.93,1.218,0.014,72,0.96,"4,371",1.93,A
N,122,0.81,Çc,Çs,150,3,,1972,35,0,,0,"133,758","505,248","1,077,235","2,786,096","15,416",1,1,1,1,1,0.205,0.001,1422,0.96,619,"4,337",6.36,1.218,0.004,240,0.96,"4,337",6.36,A
N,123,0.81,Çc,Ç`,200,4,,1966,41,0,,0,"1,610,800","505,248","1,077,235","2,786,096","19,968",1,1,1,1,1,0.205,0.001,1098,0.96,802,"5,759",6.52,1.218,0.005,185,0.96,"5,759",6.52,A
N,124,0.81,Çc,Çs,150,89,,1995,12,0,,0,"133,758","505,248","1,077,235","2,786,096","402,015",1,1,1,1,1,0.205,0.018,55,0.96,"16,137","4,708",0.26,1.218,0.109,9,2.77,"13,585",0.76,C
N,125,1.08,Çc,Çs,150,11,,1976,31,0,,0,"2,954,136","505,248","1,077,235","2,786,096","49,135",1,1,1,1,1,0.205,0.002,446,0.96,"1,972","7,077",3.26,1.218,0.013,75,0.96,"7,077",3.26,A
N,126,1.08,Çc,Çj,300,28,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","126,693",1,1,1,1,1,0.205,0.006,173,0.96,"5,086","7,151",1.28,1.218,0.034,29,1.23,"9,163",1.63,A
N,127,1.08,Çc,Ç`,300,5,,1965,42,0,,0,"2,954,136","505,248","1,077,235","2,786,096","24,403",1,1,1,1,1,0.205,0.001,898,0.96,980,"7,053",6.53,1.218,0.007,151,0.96,"7,053",6.53,A
N,128,1.08,Çc,Çs,200,288,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,293,962",1,1,1,1,1,0.205,0.059,17,1.69,"51,941","14,562",0.25,1.218,0.35,3,7.4,"63,763",1.11,B
N,129,1.08,Çc,Ç`,200,260,,1969,38,0,,0,"133,758","505,248","1,077,235","2,786,096","1,169,332",1,1,1,1,1,0.205,0.053,19,1.58,"46,939","8,961",0.17,1.218,0.317,3,7.4,"41,970",0.81,C
N,130,1.07,Çc,Çs,150,202,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","910,395",1,1,1,1,1,0.205,0.042,24,1.35,"36,545","11,115",0.28,1.218,0.247,4,5.66,"46,599",1.16,B
N,131,0.82,Çc,ÇmÇr,200,507,,2004,3,0,,0,"2,954,136","505,248","1,077,235","2,786,096","2,278,810",1,1,1,1,1,0.205,0.104,10,2.53,"91,475","24,292",0.24,1.218,0.617,2,10.88,"104,465",1.04,B
N,132,1.07,Çc,Ç`,200,133,,1969,38,0,,0,"133,758","505,248","1,077,235","2,786,096","600,215",1,1,1,1,1,0.205,0.027,37,1.09,"24,093","5,562",0.21,1.218,0.163,6,3.92,"20,002",0.75,C
N,133,1.07,Çc,Çs,200,10,,1984,23,0,,0,"133,758","505,248","1,077,235","2,786,096","43,310",1,1,1,1,1,0.205,0.002,506,0.96,"1,739","4,364",2.28,1.218,0.012,85,0.96,"4,364",2.28,A
N,134,1.07,Çc,ÇrÇQ,200,7,,1996,11,0,,0,"133,758","505,248","1,077,235","2,786,096","32,464",1,1,1,1,1,0.205,0.001,675,0.96,"1,303","4,353",3.03,1.218,0.009,114,0.96,"4,353",3.03,A
N,135,1.07,Çc,ÇrÇQ,200,12,,1996,11,0,,0,"133,758","505,248","1,077,235","2,786,096","53,474",1,1,1,1,1,0.205,0.002,410,0.96,"2,147","4,374",1.85,1.218,0.014,69,0.96,"4,374",1.85,A
N,136,1.07,Çc,Ç`,200,55,1995,1969,38,0,,1,"2,954,136","505,248","1,077,235","2,786,096","248,965",1,1,1,1,1,1.218,0.067,15,1.85,"9,994","14,008",1.27,1.746,0.097,10,2.53,"19,156",1.74,A
N,137,1.07,Çc,Ç`,200,53,,1969,38,0,,0,"133,758","505,248","1,077,235","2,786,096","240,250",1,1,1,1,1,0.205,0.011,91,0.96,"9,644","4,553",0.43,1.218,0.065,15,1.85,"8,774",0.83,C
N,138,1.07,Çc,ÇrÇQ,200,9,,1996,11,0,,0,"133,758","505,248","1,077,235","2,786,096","42,004",1,1,1,1,1,0.205,0.002,522,0.96,"1,686","4,363",2.35,1.218,0.011,88,0.96,"4,363",2.35,A
N,139,1.07,Çc,ÇrÇQ,200,6,,1996,11,0,,0,"133,758","505,248","1,077,235","2,786,096","26,758",1,1,1,1,1,0.205,0.001,819,0.96,"1,074","4,348",3.67,1.218,0.007,138,0.96,"4,348",3.67,A
N,140,1.07,Çc,Ç`,200,134,,1969,38,0,,0,"536,574","505,248","1,077,235","2,786,096","602,549",1,1,1,1,1,0.205,0.027,36,1.11,"24,187","6,114",0.23,1.218,0.163,6,3.92,"21,590",0.81,C
N,141,1.07,Çc,Çs,100,9,,1991,16,0,,0,"133,758","505,248","1,077,235","2,786,096","38,747",1,1,1,1,1,0.205,0.002,566,0.96,"1,555","4,359",2.54,1.218,0.01,95,0.96,"4,359",2.54,A
N,142,1.07,Çc,ÇrÇQ,100,4,,1996,11,0,,0,"133,758","505,248","1,077,235","2,786,096","18,473",1,1,1,1,1,0.205,0.001,1187,0.96,742,"4,340",5.31,1.218,0.005,200,0.96,"4,340",5.31,A
N,143,1.07,Çc,Çs,200,5,,1992,15,0,,0,"2,954,136","505,248","1,077,235","2,786,096","23,161",1,1,1,1,1,0.205,0.001,946,0.96,930,"7,052",6.88,1.218,0.006,159,0.96,"7,052",6.88,A
N,144,0.69,Çc,Çs,200,20,,1994,13,0,,0,"2,954,136","505,248","1,077,235","2,786,096","90,208",1,1,1,1,1,0.205,0.004,243,0.96,"3,621","7,116",1.78,1.218,0.024,41,1.04,"7,709",1.93,A
N,145,0.69,Çc,Çs,150,11,,1992,15,0,,0,"2,954,136","505,248","1,077,235","2,786,096","47,898",1,1,1,1,1,0.205,0.002,458,0.96,"1,923","7,076",3.34,1.218,0.013,77,0.96,"7,076",3.34,A
N,146,1.07,Çc,Çj,300,14,,1996,11,0,,0,"1,610,800","505,248","1,077,235","2,786,096","61,748",1,1,1,1,1,0.205,0.003,355,0.96,"2,479","5,799",2.12,1.218,0.017,60,0.96,"5,799",2.12,A
N,147,1.07,Çc,Ç`,100,5,,1981,26,0,,0,"133,758","505,248","1,077,235","2,786,096","22,990",1,1,1,1,1,0.205,0.001,953,0.96,923,"4,344",4.27,1.218,0.006,161,0.96,"4,344",4.27,A
N,148,1.07,Çc,Çj,100,4,,1996,11,0,,0,"133,758","505,248","1,077,235","2,786,096","17,839",1,1,1,1,1,0.205,0.001,1229,0.96,716,"4,339",5.5,1.218,0.005,207,0.96,"4,339",5.5,A
N,149,1.07,Çc,Çj,150,7,,1996,11,0,,0,"133,758","505,248","1,077,235","2,786,096","30,744",1,1,1,1,1,0.205,0.001,713,0.96,"1,234","4,352",3.2,1.218,0.008,120,0.96,"4,352",3.2,A
N,150,1.07,Çc,Ç`,150,3,,1981,26,0,,0,"133,758","505,248","1,077,235","2,786,096","14,986",1,1,1,1,1,0.205,0.001,1463,0.96,602,"4,337",6.54,1.218,0.004,246,0.96,"4,337",6.54,A
N,151,0.81,Çc,Ç`,100,10,,1997,10,0,,0,"1,610,800","505,248","1,077,235","2,786,096","45,261",1,1,1,1,1,0.205,0.002,484,0.96,"1,817","5,784",2.89,1.218,0.012,82,0.96,"5,784",2.89,A
N,152,0.81,Çc,Ç`,100,27,,1997,10,0,,0,"1,610,800","505,248","1,077,235","2,786,096","121,337",1,1,1,1,1,0.205,0.006,181,0.96,"4,871","5,857",1.09,1.218,0.033,30,1.21,"7,382",1.38,A
N,153,1.26,Çc,Ç`,300,222,,1966,41,0,,0,"536,574","505,248","1,077,235","2,786,096","996,810",1,1,1,1,1,0.205,0.045,22,1.43,"40,013","8,440",0.19,1.218,0.27,4,5.66,"33,405",0.76,C
N,154,1.26,Çc,Ç`,300,2,,1985,22,0,,0,"133,758","505,248","1,077,235","2,786,096","9,002",1,1,1,1,1,0.205,0,2435,0.96,361,"4,331",10.89,1.218,0.002,410,0.96,"4,331",10.89,A
N,155,1.39,Çc,Ç`,200,13,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","57,419",1,1,1,1,1,0.205,0.003,382,0.96,"2,305","4,377",1.72,1.218,0.016,64,0.96,"4,377",1.72,A
N,156,0.81,Çc,Çs,150,3,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","14,251",1,1,1,1,1,0.205,0.001,1538,0.96,572,"4,336",6.88,1.218,0.004,259,0.96,"4,336",6.88,A
N,157,0.81,Çc,Çs,150,3,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","15,586",1,1,1,1,1,0.205,0.001,1406,0.96,626,"4,337",6.29,1.218,0.004,237,0.96,"4,337",6.29,A
N,158,1.26,Çc,Çs,200,202,,1985,22,0,,0,"2,954,136","505,248","1,077,235","2,786,096","906,262",1,1,1,1,1,0.205,0.041,24,1.35,"36,379","11,109",0.28,1.218,0.245,4,5.66,"46,576",1.16,B
N,159,1.39,Çc,Ç`,200,172,,1970,37,0,,0,"536,574","505,248","1,077,235","2,786,096","774,752",1,1,1,1,1,0.205,0.035,28,1.25,"31,100","7,100",0.21,1.218,0.21,5,4.61,"26,184",0.76,C
N,160,1.07,Çc,Çj,300,542,,1994,13,0,,0,"2,954,136","505,248","1,077,235","2,786,096","2,437,464",1,1,1,1,1,0.205,0.111,9,2.77,"97,843","27,036",0.25,1.218,0.66,2,10.88,"106,191",0.98,C
N,161,1.54,Çc,Çj,300,171,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","768,407",1,1,1,1,1,0.205,0.035,29,1.23,"30,845","9,952",0.29,1.218,0.208,5,4.61,"37,300",1.1,B
N,162,1.54,Çc,Çs,200,6,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","26,643",1,1,1,1,1,0.205,0.001,823,0.96,"1,069","7,055",5.99,1.218,0.007,139,0.96,"7,055",5.99,A
N,163,1.08,Çc,Çj,300,5,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","22,746",1,1,1,1,1,0.205,0.001,964,0.96,913,"7,052",7.01,1.218,0.006,162,0.96,"7,052",7.01,A
N,164,1.08,Çc,Çs,200,14,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","61,066",1,1,1,1,1,0.205,0.003,359,0.96,"2,451","7,088",2.62,1.218,0.017,60,0.96,"7,088",2.62,A
N,165,0.81,Çc,Ç`,200,5,,1972,35,0,,0,"133,758","505,248","1,077,235","2,786,096","24,210",1,1,1,1,1,0.205,0.001,905,0.96,972,"4,345",4.06,1.218,0.007,153,0.96,"4,345",4.06,A
N,166,0.81,Çc,Çs,150,4,,1972,35,0,,0,"133,758","505,248","1,077,235","2,786,096","18,603",1,1,1,1,1,0.205,0.001,1178,0.96,747,"4,340",5.27,1.218,0.005,198,0.96,"4,340",5.27,A
N,167,0.81,Çc,Çs,150,148,,1974,33,0,,0,"133,758","505,248","1,077,235","2,786,096","663,411",1,1,1,1,1,0.205,0.03,33,1.15,"26,630","5,941",0.2,1.218,0.18,6,3.92,"20,250",0.69,C
N,168,1.54,Çc,Çs,150,6,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","26,135",1,1,1,1,1,0.205,0.001,839,0.96,"1,049","7,055",6.1,1.218,0.007,141,0.96,"7,055",6.1,A
N,169,1.39,Çc,Çs,150,6,,1972,35,0,,0,"133,758","505,248","1,077,235","2,786,096","25,262",1,1,1,1,1,0.205,0.001,868,0.96,"1,014","4,346",3.89,1.218,0.007,146,0.96,"4,346",3.89,A
N,170,1.26,Çc,Ç`,300,10,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","43,545",1,1,1,1,1,0.205,0.002,503,0.96,"1,748","4,751",2.47,1.218,0.012,85,0.96,"4,751",2.47,A
N,171,1.26,Çc,Çs,200,7,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","31,405",1,1,1,1,1,0.205,0.001,698,0.96,"1,261","4,739",3.41,1.218,0.009,118,0.96,"4,739",3.41,A
N,172,1.26,Çc,Çs,200,3,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","11,948",1,1,1,1,1,0.205,0.001,1835,0.96,480,"7,041",13.31,1.218,0.003,309,0.96,"7,041",13.31,A
N,173,1.08,Çc,ÇmÇr,200,162,,2003,4,0,,0,"133,758","505,248","1,077,235","2,786,096","727,929",1,1,1,1,1,0.205,0.033,30,1.21,"29,220","6,329",0.2,1.218,0.197,5,4.61,"24,112",0.75,C
N,174,1.42,Çc,Çs,150,141,,1981,26,0,,0,"2,954,136","505,248","1,077,235","2,786,096","634,315",1,1,1,1,1,0.205,0.029,35,1.12,"25,462","8,912",0.32,1.218,0.172,6,3.92,"31,192",1.11,B
N,175,1.42,Çc,Ç`,300,193,,1969,38,0,,0,"133,758","505,248","1,077,235","2,786,096","868,708",1,1,1,1,1,0.205,0.04,25,1.32,"34,871","7,090",0.18,1.218,0.235,4,5.66,"30,400",0.79,C
N,176,0.99,Çc,Çj,300,347,,1994,13,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,559,065",1,1,1,1,1,0.205,0.071,14,1.95,"62,583","17,319",0.25,1.218,0.422,2,10.88,"96,634",1.4,B
N,177,0.81,Çc,Çs,150,5,,1994,13,0,,0,"2,954,136","505,248","1,077,235","2,786,096","21,928",1,1,1,1,1,0.205,0.001,1000,0.96,880,"7,051",7.27,1.218,0.006,168,0.96,"7,051",7.27,A
N,178,0.69,Çc,Ç`,150,6,,1970,37,0,,0,"133,758","505,248","1,077,235","2,786,096","26,930",1,1,1,1,1,0.205,0.001,814,0.96,"1,081","4,348",3.65,1.218,0.007,137,0.96,"4,348",3.65,A
N,179,0.81,Çc,Ç`,200,15,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","67,840",1,1,1,1,1,0.205,0.003,323,0.96,"2,723","4,387",1.46,1.218,0.018,54,0.96,"4,387",1.46,A
N,180,0.81,Çc,Ç`,200,138,,1970,37,0,,0,"133,758","505,248","1,077,235","2,786,096","620,653",1,1,1,1,1,0.205,0.028,35,1.12,"24,914","5,738",0.21,1.218,0.168,6,3.92,"20,082",0.73,C
N,181,1.42,Çc,Ç`,200,2,,1969,38,0,,0,"133,758","505,248","1,077,235","2,786,096","6,994",1,1,1,1,1,0.205,0,3134,0.96,281,"4,329",13.98,1.218,0.002,528,0.96,"4,329",13.98,A
N,182,1.42,Çc,Ç`,300,270,,1966,41,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,216,236",1,1,1,1,1,0.205,0.055,18,1.63,"48,821","13,918",0.26,1.218,0.329,3,7.4,"63,188",1.17,B
N,183,1.42,Çc,Ç`,200,6,,1968,39,0,,0,"133,758","505,248","1,077,235","2,786,096","27,461",1,1,1,1,1,0.205,0.001,798,0.96,"1,102","4,349",3.58,1.218,0.007,134,0.96,"4,349",3.58,A
N,184,0.94,Çc,Ç`,150,2,,1968,39,0,,0,"133,758","505,248","1,077,235","2,786,096","7,556",1,1,1,1,1,0.205,0,2901,0.96,303,"4,329",12.96,1.218,0.002,489,0.96,"4,329",12.96,A
N,185,0.69,Çc,Ç`,150,19,,1969,38,0,,0,"133,758","505,248","1,077,235","2,786,096","86,391",1,1,1,1,1,0.205,0.004,254,0.96,"3,468","4,405",1.15,1.218,0.023,43,1.02,"4,681",1.22,A
N,186,0.94,Çc,Ç`,200,9,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","39,122",1,1,1,1,1,0.205,0.002,560,0.96,"1,570","4,360",2.52,1.218,0.011,94,0.96,"4,360",2.52,A
N,187,0.94,Çc,Çs,150,11,,1976,31,0,,0,"133,758","505,248","1,077,235","2,786,096","48,680",1,1,1,1,1,0.205,0.002,450,0.96,"1,954","4,369",2.03,1.218,0.013,76,0.96,"4,369",2.03,A
N,188,0.94,Çc,Çs,150,4,,1994,13,0,,0,"2,954,136","505,248","1,077,235","2,786,096","16,122",1,1,1,1,1,0.205,0.001,1360,0.96,647,"7,045",9.88,1.218,0.004,229,0.96,"7,045",9.88,A
N,189,1.42,Çc,Ç`,300,132,,1968,39,0,,0,"1,610,800","505,248","1,077,235","2,786,096","592,619",1,1,1,1,1,0.205,0.027,37,1.09,"23,789","7,163",0.27,1.218,0.16,6,3.92,"25,762",0.98,C
N,190,1.42,Çc,Çs,150,2,,1994,13,0,,0,"2,954,136","505,248","1,077,235","2,786,096","10,941",1,1,1,1,1,0.205,0,2004,0.96,439,"7,040",14.55,1.218,0.003,337,0.96,"7,040",14.55,A
N,191,1.42,Çc,Çs,150,6,,1976,31,0,,0,"2,954,136","505,248","1,077,235","2,786,096","25,810",1,1,1,1,1,0.205,0.001,849,0.96,"1,036","7,055",6.18,1.218,0.007,143,0.96,"7,055",6.18,A
N,192,0.94,Çc,Çj,300,3,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","13,466",1,1,1,1,1,0.205,0.001,1628,0.96,541,"4,335",7.27,1.218,0.004,274,0.96,"4,335",7.27,A
N,193,0.94,Çc,Çj,100,4,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","18,910",1,1,1,1,1,0.205,0.001,1159,0.96,759,"4,340",5.19,1.218,0.005,195,0.96,"4,340",5.19,A
N,194,0.94,Çc,Ç`,150,2,,1969,38,0,,0,0,"505,248","1,077,235","2,786,096","7,115",1,1,1,1,1,0.205,0,3081,0.96,286,"4,201",13.33,1.218,0.002,519,0.96,"4,201",13.33,A
N,195,0.94,Çc,Ç`,150,5,,1968,39,0,,0,"133,758","505,248","1,077,235","2,786,096","20,494",1,1,1,1,1,0.205,0.001,1070,0.96,823,"4,342",4.79,1.218,0.006,180,0.96,"4,342",4.79,A
N,196,0.94,Çc,Ç`,200,3,,1969,38,0,,0,0,"505,248","1,077,235","2,786,096","12,101",1,1,1,1,1,0.205,0.001,1811,0.96,486,"4,205",7.85,1.218,0.003,305,0.96,"4,205",7.85,A
N,197,0.94,Çc,Ç`,300,4,,1969,38,0,,0,0,"505,248","1,077,235","2,786,096","17,709",1,1,1,1,1,0.205,0.001,1238,0.96,711,"4,211",5.37,1.218,0.005,209,0.96,"4,211",5.37,A
N,198,1.4,Çc,Ç`,300,41,,1965,42,0,,0,"133,758","505,248","1,077,235","2,786,096","182,722",1,1,1,1,1,0.205,0.008,120,0.96,"7,335","4,498",0.56,1.218,0.049,20,1.52,"7,121",0.88,C
N,199,1.4,Çc,Ç`,300,3,,1976,31,0,,0,"133,758","505,248","1,077,235","2,786,096","13,166",1,1,1,1,1,0.205,0.001,1665,0.96,529,"4,335",7.44,1.218,0.004,280,0.96,"4,335",7.44,A
