before,after,interval,const,x1,x2,x3
1,1,0.984,1,0,1,0
1,1,0.984,1,0,1,0
1,1,0.984,1,0,1,0
1,1,0.984,1,0,1,0
1,1,0.984,1,0,1,0
1,1,0.984,1,0,1,0
1,1,0.984,1,0,1,0
1,1,0.984,1,0,1,0
1,1,0.984,1,0,1,0
1,1,0.984,1,0,1,0
1,1,0.984,1,0,1,0
1,1,0.984,1,0,1,0
1,1,0.984,1,0,1,0
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
2,2,0.984,1,0,0,1
2,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
2,2,0.984,1,0,0,1
2,2,0.984,1,0,0,1
2,2,0.984,1,0,0,1
2,2,0.984,1,0,0,1
2,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
2,2,0.984,1,0,0,1
2,2,0.984,1,0,0,1
2,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.734,1,0,0,1
1,1,0.734,1,0,0,1
1,1,0.734,1,0,0,1
1,1,0.734,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
2,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,2,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
1,1,0.984,1,0,0,1
2,2,1.23,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,4,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,4,1.022,1,0,1,0
1,3,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,3,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,4,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,3,1.022,1,0,1,0
2,4,1.022,1,0,1,0
1,4,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,3,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,4,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,3,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,4,1.022,1,0,1,0
3,4,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,4,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,4,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,3,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,4,1.022,1,0,1,0
2,4,1.022,1,0,1,0
3,3,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,1,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,3,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,4,1.022,1,0,1,0
3,3,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
3,3,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,4,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,3,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
4,4,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,3,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,4,1.022,1,0,1,0
2,3,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,4,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,1,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,1,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,1,1,0
1,1,1.022,1,1,1,0
1,1,1.022,1,1,1,0
1,2,1.022,1,1,1,0
1,1,1.022,1,1,1,0
2,5,1.022,1,1,1,0
1,1,1.022,1,1,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,3,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
3,3,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,5,1.022,1,1,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,3,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,4,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,3,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,4,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,3,1.022,1,0,1,0
1,4,1.022,1,0,1,0
2,4,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,3,1.022,1,0,1,0
2,4,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,4,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,5,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,3,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
3,3,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,3,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,3,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
3,4,1.022,1,0,1,0
2,3,1.022,1,0,1,0
2,4,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,4,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,3,1.022,1,0,1,0
2,4,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,4,1.022,1,0,1,0
2,4,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,3,1.022,1,0,1,0
2,3,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,4,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,5,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,3,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.022,1,0,1,0
2,2,1.022,1,1,1,0
1,1,1.022,1,1,1,0
2,2,1.022,1,1,1,0
1,1,1.022,1,1,1,0
1,2,1.022,1,1,1,0
1,1,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
3,3,1.022,1,0,1,0
1,1,1.022,1,0,1,0
2,2,1.022,1,0,1,0
1,2,1.205,1,0,1,0
2,2,1.205,1,0,1,0
1,2,1.205,1,0,1,0
1,2,1.205,1,0,1,0
1,1,1.205,1,0,1,0
1,1,1.205,1,0,1,0
1,1,1.205,1,0,1,0
1,2,1.205,1,0,1,0
1,2,1.205,1,0,1,0
1,1,1.205,1,0,1,0
1,2,1.205,1,0,1,0
1,1,1.205,1,0,1,0
1,1,1.205,1,0,1,0
1,2,1.205,1,0,1,0
1,1,1.205,1,0,1,0
1,2,1.205,1,0,1,0
1,1,1.205,1,0,1,0
1,2,1.205,1,0,1,0
1,1,1.205,1,0,1,0
1,1,1.205,1,0,1,0
1,1,1.205,1,0,1,0
1,1,1.205,1,0,1,0
2,2,1.205,1,0,1,0
1,1,1.205,1,0,1,0
1,1,1.205,1,0,1,0
1,2,1.205,1,0,1,0
2,3,1.205,1,0,1,0
1,2,1.205,1,0,1,0
1,1,1.205,1,0,1,0
1,2,1.205,1,0,1,0
1,2,1.205,1,0,1,0
1,2,1.205,1,0,1,0
1,1,1.205,1,0,1,0
1,1,1.205,1,0,1,0
1,2,1.205,1,0,1,0
2,2,1.205,1,1,1,0
2,2,1.205,1,1,1,0
1,2,1.205,1,0,1,0
1,2,1.205,1,0,1,0
1,2,1.205,1,0,1,0
2,2,1.205,1,0,1,0
1,1,1.205,1,0,1,0
2,2,1.205,1,0,1,0
1,1,1.205,1,0,1,0
