ward,no.,Çãíl,material,joint,diameter,length(m),leakage year,construction year,ñÑê›îNêî,çXê∂îNìx,çXê∂éÌï ,éñåÃçáåvåèêî,ìπòHåí îÌäQäzÅiâ~Åj,ésñØìôÇ÷ÇÃîÌäQäzÅiâ~Åj,ífêÖîÌäQäzÅiâ~Åj,èCëUîÔópÅiâ~Åj,òRêÖëπé∏(â~Åj,äOñ ïÖêHï‚ê≥åWêî,ì‡ñ ïÖêHï‚ê≥åWêî,ïzê›îNìxï‚ê≥åWêî,åpéËï‚ê≥åWêî,å˚åaï‚ê≥åWêî,âﬂãéÇÃéñåÃóRL(ÇòÅj,éñåÃî≠ê∂ó\ë™éÆRN,RNÇÃãtêî,ï÷âvÇÃä∑éZåWêî,îÔópÅiêÁâ~Åj,ï÷âvÅiêÁâ~Åj,îÔópï÷âvî‰,âﬂãéÇÃéñåÃóRL(Çò+1Åj,éñåÃî≠ê∂ó\ë™éÆRN',RN'ÇÃãtêî,ï÷âvÇÃä∑éZåWêî(2),ï÷âv(2)ÅiêÁâ~Åj,îÔópï÷âvî‰(2),ÉâÉìÉN
Y,2373,1,Çc,Çs,200,17,,1975,32,0,,0,"536,574","505,248","1,077,235","2,786,096","74,907",1,1,1,1,1,0.205,0.003,293,0.96,"3,007","4,781",1.44,1.218,0.02,49,0.96,"4,781",1.44,A
Y,2374,1.01,Çc,Çs,150,3,,1977,30,0,,0,"536,574","505,248","1,077,235","2,786,096","13,000",1,1,1,1,1,0.205,0.001,1686,0.96,522,"4,721",8.21,1.218,0.004,284,0.96,"4,721",8.21,A
Y,2375,1.01,Çc,Çs,150,1,,1977,30,0,,0,"536,574","505,248","1,077,235","2,786,096","4,173",1,1,1,1,1,0.205,0,5253,0.96,168,"4,713",25.46,1.218,0.001,885,0.96,"4,713",25.46,A
Y,2376,0.96,Çc,Ç`,100,6,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","26,926",1,1,1,1,1,0.205,0.001,814,0.96,"1,081","4,271",3.59,1.218,0.007,137,0.96,"4,271",3.59,A
Y,2377,0.96,Çc,Ç`,100,7,,1983,24,0,,0,"53,133","505,248","1,077,235","2,786,096","31,319",1,1,1,1,1,0.205,0.001,700,0.96,"1,257","4,275",3.09,1.218,0.008,118,0.96,"4,275",3.09,A
Y,2378,0.96,Çc,Çs,75,3,,1995,12,0,,0,"53,133","505,248","1,077,235","2,786,096","14,263",1,1,1,1,1,0.205,0.001,1537,0.96,573,"4,259",6.74,1.218,0.004,259,0.96,"4,259",6.74,A
Y,2379,0.96,Çc,Ç`,75,2,,1991,16,0,,0,"53,133","505,248","1,077,235","2,786,096","8,886",1,1,1,1,1,0.205,0,2467,0.96,357,"4,253",10.81,1.218,0.002,416,0.96,"4,253",10.81,A
Y,2380,0.96,Çc,Çs,75,9,,1990,17,0,,0,"53,133","505,248","1,077,235","2,786,096","41,545",1,1,1,1,1,0.205,0.002,528,0.96,"1,668","4,285",2.33,1.218,0.011,89,0.96,"4,285",2.33,A
Y,2381,0.96,Çc,Çs,75,2,,1990,17,0,,0,"53,133","505,248","1,077,235","2,786,096","10,195",1,1,1,1,1,0.205,0,2150,0.96,409,"4,255",9.44,1.218,0.003,362,0.96,"4,255",9.44,A
Y,2382,0.96,Çc,Ç`,100,6,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","26,585",1,1,1,1,1,0.205,0.001,825,0.96,"1,067","4,270",3.63,1.218,0.007,139,0.96,"4,270",3.63,A
Y,2383,0.96,Çc,Ç`,100,5,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","21,355",1,1,1,1,1,0.205,0.001,1026,0.96,857,"4,265",4.52,1.218,0.006,173,0.96,"4,265",4.52,A
Y,2384,0.96,Çc,Ç`,100,3,,1981,26,0,,0,"53,133","505,248","1,077,235","2,786,096","11,455",1,1,1,1,1,0.205,0.001,1914,0.96,460,"4,256",8.4,1.218,0.003,322,0.96,"4,256",8.4,A
Y,2385,0.88,Çc,Ç`,100,5,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","22,556",1,1,1,1,1,0.205,0.001,972,0.96,905,"4,266",4.28,1.218,0.006,164,0.96,"4,266",4.28,A
Y,2386,0.96,Çc,Ç`,100,7,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","31,060",1,1,1,1,1,0.205,0.001,706,0.96,"1,247","4,275",3.11,1.218,0.008,119,0.96,"4,275",3.11,A
Y,2387,0.96,Çc,Ç`,100,6,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","29,151",1,1,1,1,1,0.205,0.001,752,0.96,"1,170","4,273",3.31,1.218,0.008,127,0.96,"4,273",3.31,A
Y,2388,0.88,Çc,Ç`,100,11,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","51,664",1,1,1,1,1,0.205,0.002,424,0.96,"2,074","4,294",1.88,1.218,0.014,71,0.96,"4,294",1.88,A
Y,2389,0.88,Çc,Ç`,100,8,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","36,244",1,1,1,1,1,0.205,0.002,605,0.96,"1,455","4,280",2.67,1.218,0.01,102,0.96,"4,280",2.67,A
Y,2390,0.88,Çc,Ç`,100,6,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","27,435",1,1,1,1,1,0.205,0.001,799,0.96,"1,101","4,271",3.52,1.218,0.007,135,0.96,"4,271",3.52,A
Y,2391,0.88,Çc,Ç`,100,7,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","29,828",1,1,1,1,1,0.205,0.001,735,0.96,"1,197","4,273",3.24,1.218,0.008,124,0.96,"4,273",3.24,A
Y,2392,0.88,Çc,Ç`,100,5,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","20,305",1,1,1,1,1,0.205,0.001,1080,0.96,815,"4,264",4.75,1.218,0.005,182,0.96,"4,264",4.75,A
Y,2393,0.88,Çc,Ç`,75,3,,1975,32,0,,0,0,"505,248","1,077,235","2,786,096","12,035",1,1,1,1,1,0.205,0.001,1821,0.96,483,"4,205",7.9,1.218,0.003,307,0.96,"4,205",7.9,A
Y,2394,0.84,Çc,Ç`,100,5,,1974,33,0,,0,"133,758","505,248","1,077,235","2,786,096","23,458",1,1,1,1,1,0.205,0.001,934,0.96,942,"4,345",4.19,1.218,0.006,157,0.96,"4,345",4.19,A
Y,2395,0.84,Çc,Ç`,75,12,,1974,33,0,,0,"133,758","505,248","1,077,235","2,786,096","54,124",1,1,1,1,1,0.205,0.002,405,0.96,"2,173","4,374",1.83,1.218,0.015,68,0.96,"4,374",1.83,A
Y,2396,0.84,Çc,Ç`,100,7,,1976,31,0,,0,"133,758","505,248","1,077,235","2,786,096","31,486",1,1,1,1,1,0.205,0.001,696,0.96,"1,264","4,352",3.12,1.218,0.009,117,0.96,"4,352",3.12,A
Y,2397,0.84,Çc,Ç`,100,7,,1976,31,0,,0,"133,758","505,248","1,077,235","2,786,096","30,238",1,1,1,1,1,0.205,0.001,725,0.96,"1,214","4,351",3.25,1.218,0.008,122,0.96,"4,351",3.25,A
Y,2398,0.96,Çc,Çj,100,4,,2000,7,0,,0,"53,133","505,248","1,077,235","2,786,096","15,830",1,1,1,1,1,0.205,0.001,1385,0.96,635,"4,260",6.09,1.218,0.004,233,0.96,"4,260",6.09,A
Y,2399,1,Çc,Çj,200,3,,1999,8,0,,0,"536,574","505,248","1,077,235","2,786,096","11,329",1,1,1,1,1,0.205,0.001,1935,0.96,455,"4,720",9.41,1.218,0.003,326,0.96,"4,720",9.41,A
Y,2400,1,Çc,ÇmÇr,150,64,,1999,8,0,,0,"536,574","505,248","1,077,235","2,786,096","289,731",1,1,1,1,1,0.205,0.013,76,0.96,"11,630","4,987",0.39,1.218,0.078,13,2.06,"10,701",0.83,C
Y,2401,0.96,Çc,Çj,100,3,,2001,6,0,,0,"133,758","505,248","1,077,235","2,786,096","14,709",1,1,1,1,1,0.205,0.001,1490,0.96,590,"4,336",6.67,1.218,0.004,251,0.96,"4,336",6.67,A
Y,2402,0.97,Çc,Çs,150,5,,1978,29,0,,0,"133,758","505,248","1,077,235","2,786,096","20,299",1,1,1,1,1,0.205,0.001,1080,0.96,815,"4,342",4.83,1.218,0.005,182,0.96,"4,342",4.83,A
Y,2403,1.11,Çc,ÇmÇr,150,130,,1999,8,0,,0,"536,574","505,248","1,077,235","2,786,096","585,712",1,1,1,1,1,0.205,0.027,37,1.09,"23,511","5,985",0.23,1.218,0.159,6,3.92,"21,524",0.83,C
Y,2404,1.11,Çc,Çj,100,4,,1998,9,0,,0,0,"505,248","1,077,235","2,786,096","16,551",1,1,1,1,1,0.205,0.001,1324,0.96,664,"4,210",5.75,1.218,0.004,223,0.96,"4,210",5.75,A
Y,2405,1.11,Çc,Çs,200,15,,1983,24,0,,0,"133,758","505,248","1,077,235","2,786,096","67,668",1,1,1,1,1,0.205,0.003,324,0.96,"2,716","4,387",1.47,1.218,0.018,55,0.96,"4,387",1.47,A
Y,2406,1.11,Çc,Çs,150,1097,,1973,34,0,,0,"536,574","505,248","1,077,235","2,786,096","4,933,029",1,1,1,1,1,0.205,0.225,4,5.66,"198,019","55,684",0.26,1.218,1.336,1,21.48,"211,324",0.97,C
Y,2407,1.11,Çc,Çs,150,3,,1983,24,0,,0,"133,758","505,248","1,077,235","2,786,096","11,854",1,1,1,1,1,0.205,0.001,1849,0.96,476,"4,334",8.26,1.218,0.003,311,0.96,"4,334",8.26,A
Y,2408,1.11,Çc,Çs,150,237,,1977,30,0,,0,"536,574","505,248","1,077,235","2,786,096","1,064,840",1,1,1,1,1,0.205,0.049,21,1.47,"42,744","8,776",0.19,1.218,0.288,3,7.4,"44,178",0.94,C
Y,2409,1.11,Çc,Çs,150,185,,1970,37,0,,0,"536,574","505,248","1,077,235","2,786,096","834,149",1,1,1,1,1,0.205,0.038,26,1.29,"33,484","7,404",0.2,1.218,0.226,4,5.66,"32,484",0.88,C
Y,2410,1.11,Çc,Çs,200,13,,1983,24,0,,0,"133,758","505,248","1,077,235","2,786,096","59,650",1,1,1,1,1,0.205,0.003,367,0.96,"2,394","4,380",1.66,1.218,0.016,62,0.96,"4,380",1.66,A
Y,2411,1.11,Çc,Çs,150,117,,1985,22,0,,0,"53,133","505,248","1,077,235","2,786,096","526,410",1,1,1,1,1,0.205,0.024,42,1.03,"21,131","5,097",0.22,1.218,0.143,7,3.42,"16,923",0.73,C
Y,2412,1.11,Çc,Çs,200,286,,1977,30,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,286,758",1,1,1,1,1,0.205,0.059,17,1.69,"51,652","14,550",0.26,1.218,0.348,3,7.4,"63,710",1.12,B
Y,2413,1.11,Çc,ÇmÇr,200,9,,1997,10,0,,0,"536,574","505,248","1,077,235","2,786,096","39,359",1,1,1,1,1,0.205,0.002,557,0.96,"1,580","4,747",2.73,1.218,0.011,94,0.96,"4,747",2.73,A
Y,2414,0.94,Çc,Çs,200,404,,1977,30,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,815,434",1,1,1,1,1,0.205,0.083,12,2.19,"72,874","20,013",0.25,1.218,0.492,2,10.88,"99,423",1.24,B
Y,2415,1.11,Çc,Ç`,300,3,,1982,25,0,,0,"536,574","505,248","1,077,235","2,786,096","11,800",1,1,1,1,1,0.205,0.001,1858,0.96,474,"4,720",9.04,1.218,0.003,313,0.96,"4,720",9.04,A
Y,2416,0.94,Çc,Çs,150,12,,1982,25,0,,0,"536,574","505,248","1,077,235","2,786,096","52,444",1,1,1,1,1,0.205,0.002,418,0.96,"2,105","4,759",2.05,1.218,0.014,70,0.96,"4,759",2.05,A
Y,2417,0.94,Çc,Çs,150,189,,1970,37,0,,0,"536,574","505,248","1,077,235","2,786,096","850,922",1,1,1,1,1,0.205,0.039,26,1.29,"34,157","7,425",0.2,1.218,0.23,4,5.66,"32,579",0.87,C
Y,2418,0.94,Çc,Çs,150,2,,1977,30,0,,0,"2,954,136","505,248","1,077,235","2,786,096","7,429",1,1,1,1,1,0.205,0,2951,0.96,298,"7,037",21.43,1.218,0.002,497,0.96,"7,037",21.43,A
Y,2419,1.11,Çc,Ç`,300,8,,1982,25,0,,0,"536,574","505,248","1,077,235","2,786,096","34,528",1,1,1,1,1,0.205,0.002,635,0.96,"1,386","4,742",3.1,1.218,0.009,107,0.96,"4,742",3.1,A
Y,2420,1.01,Çc,Çs,150,1290,,1974,33,0,,0,"536,574","505,248","1,077,235","2,786,096","5,802,794",1,1,1,1,1,0.205,0.265,4,5.66,"232,932","60,607",0.24,1.218,1.572,1,21.48,"230,007",0.9,C
Y,2421,0.97,Çc,Çs,100,2,,1990,17,0,,0,"133,758","505,248","1,077,235","2,786,096","7,977",1,1,1,1,1,0.205,0,2748,0.96,320,"4,330",12.28,1.218,0.002,463,0.96,"4,330",12.28,A
Y,2422,1.11,Çc,Ç`,100,5,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","23,317",1,1,1,1,1,0.205,0.001,940,0.96,936,"4,267",4.14,1.218,0.006,158,0.96,"4,267",4.14,A
Y,2423,1.11,Çc,Çs,75,5,,1995,12,0,,0,"53,133","505,248","1,077,235","2,786,096","24,554",1,1,1,1,1,0.205,0.001,893,0.96,986,"4,268",3.93,1.218,0.007,150,0.96,"4,268",3.93,A
Y,2424,1.11,Çc,Çs,75,2,,1995,12,0,,0,"53,133","505,248","1,077,235","2,786,096","10,002",1,1,1,1,1,0.205,0,2192,0.96,401,"4,254",9.63,1.218,0.003,369,0.96,"4,254",9.63,A
Y,2425,1.11,Çc,Çj,75,10,,2002,5,0,,0,"53,133","505,248","1,077,235","2,786,096","44,439",1,1,1,1,1,0.205,0.002,493,0.96,"1,784","4,288",2.18,1.218,0.012,83,0.96,"4,288",2.18,A
Y,2426,1.11,Çc,Çs,200,166,,1976,31,0,,0,"133,758","505,248","1,077,235","2,786,096","746,691",1,1,1,1,1,0.205,0.034,29,1.23,"29,973","6,456",0.2,1.218,0.202,5,4.61,"24,198",0.73,C
Y,2427,1.11,Çc,ÇmÇr,200,162,,2002,5,0,,0,"53,133","505,248","1,077,235","2,786,096","729,054",1,1,1,1,1,0.205,0.033,30,1.21,"29,265","6,232",0.19,1.218,0.197,5,4.61,"23,745",0.74,C
Y,2428,0.99,Çc,Çs,150,3,,1996,11,0,,0,"53,133","505,248","1,077,235","2,786,096","14,265",1,1,1,1,1,0.205,0.001,1537,0.96,573,"4,259",6.74,1.218,0.004,259,0.96,"4,259",6.74,A
Y,2429,0.99,Çc,Çs,150,2,,1996,11,0,,0,"53,133","505,248","1,077,235","2,786,096","8,730",1,1,1,1,1,0.205,0,2511,0.96,350,"4,253",11.03,1.218,0.002,423,0.96,"4,253",11.03,A
Y,2430,0.89,Çc,Ç`,300,3,,1982,25,0,,0,"2,954,136","505,248","1,077,235","2,786,096","13,655",1,1,1,1,1,0.205,0.001,1605,0.96,548,"7,043",11.66,1.218,0.004,270,0.96,"7,043",11.66,A
Y,2431,0.96,Çc,Çj,300,207,,1995,12,0,,0,"2,954,136","505,248","1,077,235","2,786,096","930,942",1,1,1,1,1,0.205,0.042,24,1.35,"37,369","11,142",0.27,1.218,0.252,4,5.66,"46,716",1.13,B
Y,2432,1.11,Çc,Ç`,300,10,,1982,25,0,,0,"536,574","505,248","1,077,235","2,786,096","45,668",1,1,1,1,1,0.205,0.002,480,0.96,"1,833","4,753",2.35,1.218,0.012,81,0.96,"4,753",2.35,A
Y,2433,0.96,Çc,Ç`,300,241,,1968,39,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,085,032",1,1,1,1,1,0.205,0.049,20,1.52,"43,555","10,738",0.22,1.218,0.294,3,7.4,"52,277",1.09,B
Y,2434,1,Çc,Çs,200,19,,1977,30,0,,0,"2,954,136","505,248","1,077,235","2,786,096","85,708",1,1,1,1,1,0.205,0.004,256,0.96,"3,440","7,112",1.88,1.218,0.023,43,1.02,"7,557",1.99,A
Y,2435,1,Çc,Çj,300,360,,1993,14,0,,0,"536,574","505,248","1,077,235","2,786,096","1,618,488",1,1,1,1,1,0.205,0.074,14,1.95,"64,968","12,721",0.18,1.218,0.438,2,10.88,"70,977",0.99,C
Y,2436,1,Çc,Çs,200,33,,1995,12,0,,0,"2,954,136","505,248","1,077,235","2,786,096","147,841",1,1,1,1,1,0.205,0.007,148,0.96,"5,935","7,172",1.1,1.218,0.04,25,1.32,"9,861",1.51,A
Y,2437,1.19,Çc,Çs,200,293,,1981,26,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,319,829",1,1,1,1,1,0.205,0.06,17,1.69,"52,980","14,606",0.25,1.218,0.357,3,7.4,"63,955",1.1,B
Y,2438,1.19,Çc,Çs,200,17,,1995,12,0,,0,"2,954,136","505,248","1,077,235","2,786,096","78,364",1,1,1,1,1,0.205,0.004,280,0.96,"3,146","7,105",2.05,1.218,0.021,47,0.98,"7,253",2.09,A
Y,2439,1.19,Çc,Çs,200,230,2002,1981,26,0,,1,"2,954,136","505,248","1,077,235","2,786,096","1,035,560",1,1,1,1,1,1.218,0.28,4,5.66,"41,569","47,308",1.03,1.746,0.402,2,10.88,"90,938",1.99,A
Y,2440,1.19,Çc,Çs,200,241,,1972,35,0,,0,"536,574","505,248","1,077,235","2,786,096","1,085,095",1,1,1,1,1,0.205,0.05,20,1.52,"43,557","9,105",0.19,1.218,0.294,3,7.4,"44,328",0.92,C
Y,2441,1,Çc,Çs,200,5,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","23,513",1,1,1,1,1,0.205,0.001,932,0.96,944,"7,052",6.78,1.218,0.006,157,0.96,"7,052",6.78,A
Y,2442,1,Çc,Çj,300,33,,1995,12,0,,0,"2,954,136","505,248","1,077,235","2,786,096","148,923",1,1,1,1,1,0.205,0.007,147,0.96,"5,978","7,173",1.09,1.218,0.04,25,1.32,"9,863",1.5,A
Y,2443,1,Çc,Çs,150,125,,1993,14,0,,0,"53,133","505,248","1,077,235","2,786,096","560,520",1,1,1,1,1,0.205,0.026,39,1.07,"22,500","5,331",0.22,1.218,0.152,7,3.42,"17,039",0.69,C
Y,2444,1.14,Çc,Ç`,300,14,,1970,37,0,,0,"2,954,136","505,248","1,077,235","2,786,096","61,139",1,1,1,1,1,0.205,0.003,359,0.96,"2,454","7,088",2.62,1.218,0.017,60,0.96,"7,088",2.62,A
Y,2445,1,Çc,Ç`,300,26,,1982,25,0,,0,"2,954,136","505,248","1,077,235","2,786,096","116,149",1,1,1,1,1,0.205,0.005,189,0.96,"4,662","7,141",1.39,1.218,0.031,32,1.17,"8,703",1.69,A
Y,2446,0.97,Çc,ÇrÇQ,200,19,,1996,11,0,,0,"53,133","505,248","1,077,235","2,786,096","85,173",1,1,1,1,1,0.205,0.004,257,0.96,"3,419","4,327",1.15,1.218,0.023,43,1.02,"4,597",1.22,A
Y,2447,1.11,Çc,ÇmÇr,150,8,,2002,5,0,,0,"53,133","505,248","1,077,235","2,786,096","36,717",1,1,1,1,1,0.205,0.002,597,0.96,"1,474","4,280",2.63,1.218,0.01,101,0.96,"4,280",2.63,A
Y,2448,1,Çc,Çj,300,3,,1996,11,0,,0,"53,133","505,248","1,077,235","2,786,096","11,327",1,1,1,1,1,0.205,0.001,1935,0.96,455,"4,256",8.49,1.218,0.003,326,0.96,"4,256",8.49,A
Y,2449,1.11,Çc,Çs,200,6,,1993,14,0,,0,"53,133","505,248","1,077,235","2,786,096","28,195",1,1,1,1,1,0.205,0.001,777,0.96,"1,132","4,272",3.42,1.218,0.008,131,0.96,"4,272",3.42,A
Y,2450,1.19,Çc,Çs,150,535,,1974,33,0,,0,"536,574","505,248","1,077,235","2,786,096","2,407,937",1,1,1,1,1,0.205,0.11,9,2.77,"96,658","20,257",0.19,1.218,0.652,2,10.88,"79,566",0.75,C
Y,2451,1,Çc,Çs,200,2,,1995,12,0,,0,"536,574","505,248","1,077,235","2,786,096","8,461",1,1,1,1,1,0.205,0,2591,0.96,340,"4,717",12.59,1.218,0.002,436,0.96,"4,717",12.59,A
Y,2452,1,Çc,Çs,100,4,,1995,12,0,,0,"536,574","505,248","1,077,235","2,786,096","16,692",1,1,1,1,1,0.205,0.001,1313,0.96,670,"4,725",6.4,1.218,0.005,221,0.96,"4,725",6.4,A
Y,2453,1,Çc,Çs,200,5,,1972,35,0,,0,"536,574","505,248","1,077,235","2,786,096","20,247",1,1,1,1,1,0.205,0.001,1083,0.96,813,"4,728",5.28,1.218,0.005,182,0.96,"4,728",5.28,A
Y,2454,1,Çc,Çs,200,3,,1993,14,0,,0,"536,574","505,248","1,077,235","2,786,096","12,519",1,1,1,1,1,0.205,0.001,1751,0.96,503,"4,721",8.52,1.218,0.003,295,0.96,"4,721",8.52,A
Y,2455,1.11,Çc,Çs,150,116,,1993,14,0,,0,"53,133","505,248","1,077,235","2,786,096","521,670",1,1,1,1,1,0.205,0.024,42,1.03,"20,941","5,092",0.22,1.218,0.141,7,3.42,"16,906",0.73,C
Y,2456,1,Çc,Çs,200,41,,1993,14,0,,0,"536,574","505,248","1,077,235","2,786,096","185,723",1,1,1,1,1,0.205,0.008,118,0.96,"7,455","4,887",0.59,1.218,0.05,20,1.52,"7,738",0.94,C
Y,2457,1.11,Çc,Çs,200,4,,1972,35,0,,0,"536,574","505,248","1,077,235","2,786,096","17,487",1,1,1,1,1,0.205,0.001,1254,0.96,702,"4,726",6.11,1.218,0.005,211,0.96,"4,726",6.11,A
Y,2458,1.11,Çc,Çs,150,110,,1974,33,0,,0,"536,574","505,248","1,077,235","2,786,096","493,002",1,1,1,1,1,0.205,0.022,44,1.01,"19,790","5,452",0.25,1.218,0.134,7,3.42,"18,462",0.85,C
Y,2459,1.11,Çc,Çs,150,190,,1974,33,0,,0,"536,574","505,248","1,077,235","2,786,096","854,466",1,1,1,1,1,0.205,0.039,26,1.29,"34,299","7,430",0.2,1.218,0.231,4,5.66,"32,599",0.86,C
Y,2460,1.11,Çc,Çs,150,2,,1977,30,0,,0,"536,574","505,248","1,077,235","2,786,096","9,484",1,1,1,1,1,0.205,0,2311,0.96,381,"4,718",11.24,1.218,0.003,389,0.96,"4,718",11.24,A
Y,2461,1.11,Çc,Çs,200,25,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","111,443",1,1,1,1,1,0.205,0.005,197,0.96,"4,473","7,137",1.45,1.218,0.03,33,1.15,"8,549",1.73,A
Y,2462,1,Çc,Çj,300,28,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","127,629",1,1,1,1,1,0.205,0.006,172,0.96,"5,123","7,152",1.27,1.218,0.035,29,1.23,"9,164",1.62,A
Y,2463,1.19,Çc,Çs,100,115,,1992,15,0,,0,"536,574","505,248","1,077,235","2,786,096","518,540",1,1,1,1,1,0.205,0.024,42,1.03,"20,815","5,586",0.24,1.218,0.14,7,3.42,"18,549",0.81,C
Y,2464,1.19,Çc,Çs,150,5,,1992,15,0,,0,0,"505,248","1,077,235","2,786,096","24,489",1,1,1,1,1,0.205,0.001,895,0.96,983,"4,217",3.89,1.218,0.007,151,0.96,"4,217",3.89,A
Y,2465,1.19,Çc,Çs,150,47,,1974,33,0,,0,"133,758","505,248","1,077,235","2,786,096","209,754",1,1,1,1,1,0.205,0.01,105,0.96,"8,420","4,524",0.49,1.218,0.057,18,1.63,"7,681",0.83,C
Y,2466,1.19,Çc,Çs,150,4,,1981,26,0,,0,"2,954,136","505,248","1,077,235","2,786,096","19,616",1,1,1,1,1,0.205,0.001,1117,0.96,787,"7,049",8.13,1.218,0.005,188,0.96,"7,049",8.13,A
Y,2467,1,Çc,Çs,150,115,,1981,26,0,,0,"536,574","505,248","1,077,235","2,786,096","518,760",1,1,1,1,1,0.205,0.024,42,1.03,"20,824","5,587",0.24,1.218,0.14,7,3.42,"18,550",0.81,C
Y,2468,1,Çc,Çs,150,208,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","935,151",1,1,1,1,1,0.205,0.043,23,1.39,"37,538","7,446",0.18,1.218,0.253,4,5.66,"30,320",0.73,C
Y,2469,1,Çc,Çs,150,111,,1981,26,0,,0,"536,574","505,248","1,077,235","2,786,096","497,791",1,1,1,1,1,0.205,0.023,44,1.01,"19,982","5,457",0.25,1.218,0.135,7,3.42,"18,478",0.84,C
Y,2470,1,Çc,Çs,150,3,,1981,26,0,,0,"2,954,136","505,248","1,077,235","2,786,096","14,801",1,1,1,1,1,0.205,0.001,1481,0.96,594,"7,044",10.76,1.218,0.004,249,0.96,"7,044",10.76,A
Y,2471,1,Çc,Çs,150,4,,1993,14,0,,0,"53,133","505,248","1,077,235","2,786,096","16,095",1,1,1,1,1,0.205,0.001,1362,0.96,646,"4,260",5.98,1.218,0.004,229,0.96,"4,260",5.98,A
Y,2472,0.89,Çc,Çs,100,123,,1977,30,0,,0,0,"505,248","1,077,235","2,786,096","553,491",1,1,1,1,1,0.205,0.025,40,1.05,"22,218","5,168",0.21,1.218,0.15,7,3.42,"16,833",0.69,C
Y,2473,0.89,Çc,Çs,150,66,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","295,957",1,1,1,1,1,0.205,0.014,74,0.96,"11,880","4,529",0.35,1.218,0.08,12,2.19,"10,332",0.79,C
Y,2474,0.89,Çc,Çs,150,4,,1995,12,0,,0,0,"505,248","1,077,235","2,786,096","18,186",1,1,1,1,1,0.205,0.001,1205,0.96,730,"4,211",5.23,1.218,0.005,203,0.96,"4,211",5.23,A
Y,2475,0.89,Çc,Çs,100,1,,1995,12,0,,0,0,"505,248","1,077,235","2,786,096","6,388",1,1,1,1,1,0.205,0,3431,0.96,256,"4,200",14.89,1.218,0.002,578,0.96,"4,200",14.89,A
Y,2476,0.89,Çc,Çs,75,53,,1995,12,0,,0,"53,133","505,248","1,077,235","2,786,096","238,211",1,1,1,1,1,0.205,0.011,92,0.96,"9,562","4,474",0.42,1.218,0.065,16,1.76,"8,201",0.78,C
Y,2477,0.89,Çc,Çs,100,2,,1995,12,0,,0,"53,133","505,248","1,077,235","2,786,096","8,524",1,1,1,1,1,0.205,0,2572,0.96,342,"4,253",11.28,1.218,0.002,433,0.96,"4,253",11.28,A
Y,2478,1.14,Çc,ÇrÇQ,100,6,,2001,6,0,,0,"2,954,136","505,248","1,077,235","2,786,096","25,751",1,1,1,1,1,0.205,0.001,851,0.96,"1,034","7,055",6.19,1.218,0.007,143,0.96,"7,055",6.19,A
Y,2479,1.19,Çc,Çs,100,11,,1982,25,0,,0,"536,574","505,248","1,077,235","2,786,096","51,441",1,1,1,1,1,0.205,0.002,426,0.96,"2,065","4,758",2.09,1.218,0.014,72,0.96,"4,758",2.09,A
Y,2480,1.14,Çc,Ç`,100,10,,1981,26,0,,0,"53,133","505,248","1,077,235","2,786,096","45,099",1,1,1,1,1,0.205,0.002,486,0.96,"1,810","4,288",2.15,1.218,0.012,82,0.96,"4,288",2.15,A
Y,2481,1.14,Çc,Çs,100,6,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","25,024",1,1,1,1,1,0.205,0.001,876,0.96,"1,005","4,269",3.85,1.218,0.007,148,0.96,"4,269",3.85,A
Y,2482,1.14,Çc,Çs,100,18,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","82,977",1,1,1,1,1,0.205,0.004,264,0.96,"3,331","4,402",1.2,1.218,0.022,44,1.01,"4,631",1.26,A
Y,2483,0.89,Çc,Çs,100,6,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","27,344",1,1,1,1,1,0.205,0.001,802,0.96,"1,098","4,271",3.53,1.218,0.007,135,0.96,"4,271",3.53,A
